Name','Type','Region','Country','Lat','Long','Elev Ft.','Pop Est
Kilmaneen,city,Tipperary,Ireland,52.285,-7.8452778,160,3080
Kilmastulla,city,Tipperary,Ireland,52.7772222,-8.4041667,269,2773
Kilmastulla Bridge,city,Tipperary,Ireland,52.7772222,-8.4041667,269,2773
Kilmoyler Cross Roads,city,Tipperary,Ireland,52.4097222,-7.9697222,200,2871
Kilriffen,city,Tipperary,Ireland,52.8216667,-8.1933333,249,2843
Kilsallagh,city,Tipperary,Ireland,52.5002778,-7.8116667,501,2861
Knock,city,Tipperary,Ireland,52.9202778,-7.6844444,488,2790
Knock Cross Roads,city,Tipperary,Ireland,52.8927778,-8.0788889,347,2815
Knock Cross Roads,city,Tipperary,Ireland,52.9166667,-7.6972222,508,2790
Knockacolla,city,Tipperary,Ireland,52.4033333,-7.9377778,193,2871
Knockardan Cross Roads,city,Tipperary,Ireland,52.4508333,-8.2494444,495,3195
Knockballiniry,city,Tipperary,Ireland,52.2705556,-7.8830556,472,3142
Knockgaffon,city,Tipperary,Ireland,52.4219444,-7.9386111,249,2867
Knocklofty Bridge,city,Tipperary,Ireland,52.3377778,-7.7888889,150,3396
Knocknageragh Bridge,city,Tipperary,Ireland,52.8036111,-7.8041667,419,2843
Kylatlea,city,Tipperary,Ireland,52.4666667,-7.5138889,462,2867
Labbadiha Bridge,city,Tipperary,Ireland,52.8019444,-8.4022222,249,2627
Laffansbridge,city,Tipperary,Ireland,52.5752778,-7.7202778,498,2860
Lagganstown,city,Tipperary,Ireland,52.4580556,-7.97,242,2867
Laght Cross Roads,city,Tipperary,Ireland,52.3211111,-7.9919444,242,2875
Lahagh,city,Tipperary,Ireland,52.8108333,-7.7558333,479,2841
Lake Village,city,Tipperary,Ireland,53.0827778,-8.0922222,209,2825
Lattin,city,Tipperary,Ireland,52.4669444,-8.2752778,524,3401
Lelagh,city,Tipperary,Ireland,53.1041667,-8.0233333,219,2803
Leugh,city,Tipperary,Ireland,52.6166667,-8.1833333,980,3486
Limerick Junction,city,Tipperary,Ireland,52.4994444,-8.2,436,2926
Lisduff Bridge,city,Tipperary,Ireland,52.6905556,-7.5363889,498,3158
Lisheen Cross Roads,city,Tipperary,Ireland,52.7611111,-7.7308333,436,2847
Lisronagh,city,Tipperary,Ireland,52.4180556,-7.7038889,229,2867
Lissatunny,city,Tipperary,Ireland,52.8466667,-8.1758333,249,2842
Littleton,city,Tipperary,Ireland,52.6394444,-7.7380556,429,2853
Loch Ceann,city,Tipperary,Ireland,52.44,-7.8825,311,2867
Longfordpass Bridge,city,Tipperary,Ireland,52.6966667,-7.6308333,442,2890
Longfordpass North,city,Tipperary,Ireland,52.7080556,-7.6647222,433,2890
Lorrha,city,Tipperary,Ireland,53.0905556,-8.1211111,183,2784
Losset,city,Tipperary,Ireland,52.6388889,-8.1377778,987,2934
Loughcapple Bridge,city,Tipperary,Ireland,52.4308333,-7.6488889,167,2867
Loughmoe,city,Tipperary,Ireland,52.7555556,-7.8266667,357,2846
Loughtally,city,Tipperary,Ireland,52.3530556,-7.7833333,144,3396
Luska,city,Tipperary,Ireland,52.9533333,-8.2658333,459,2073
Manseltown,city,Tipperary,Ireland,52.7025,-7.7155556,403,2850
Mardyke,city,Tipperary,Ireland,52.5841667,-7.6380556,538,2857
Markhamstown,city,Tipperary,Ireland,52.3513889,-7.8330556,252,3064
Martfield,city,Tipperary,Ireland,52.3477778,-7.7488889,219,3629
Mary Villa,city,Tipperary,Ireland,52.8341667,-8.4383333,252,1931
Mary Ville,city,Tipperary,Ireland,52.8341667,-8.4383333,252,1931
Maudemount Cross Roads,city,Tipperary,Ireland,52.5597222,-8.0769444,429,2860
Melbourne Bridge,city,Tipperary,Ireland,52.4680556,-7.6083333,206,2864
Middlequarter,city,Tipperary,Ireland,52.2419444,-7.8169444,803,3696
Milestone,city,Tipperary,Ireland,52.6752778,-8.0869444,892,2850
Moanmore,city,Tipperary,Ireland,52.5313889,-8.2136111,269,3564
Moanvaun,city,Tipperary,Ireland,52.5888889,-8.1536111,574,2893
Moanvaun,city,Tipperary,Ireland,52.6447222,-8.1438889,987,2934
Moat Ville,city,Tipperary,Ireland,53.0527778,-8.0488889,262,2828
Mocklershill,city,Tipperary,Ireland,52.5113889,-7.8108333,501,2861
Modreeny,city,Tipperary,Ireland,52.9547222,-8.0580556,410,2816
Mogh,city,Tipperary,Ireland,52.5225,-8.0244444,232,2861
Monard,city,Tipperary,Ireland,52.5125,-8.2111111,377,3564
Monroe Bridge,city,Tipperary,Ireland,52.7144444,-7.9244444,295,2847
Morpeth Bridge,city,Tipperary,Ireland,52.5272222,-8.0880556,328,2861
Mortlestown,city,Tipperary,Ireland,52.4041667,-7.8655556,321,2871
Mount William,city,Tipperary,Ireland,52.5097222,-8.0777778,285,2861
Moyne,city,Tipperary,Ireland,52.7322222,-7.7127778,410,2849
Muileann na hUamhan,city,Tipperary,Ireland,52.51,-7.5041667,252,2863
Mulgrave Bridge,city,Tipperary,Ireland,52.6591667,-7.9527778,255,2853
Mullenaranky,city,Tipperary,Ireland,52.3952778,-7.6466667,124,3169
Mullennaglogh,city,Tipperary,Ireland,52.4469444,-7.4677778,498,2900
Mullinahone,city,Tipperary,Ireland,52.51,-7.5041667,252,2863
Mullinoly,city,Tipperary,Ireland,52.5005556,-7.5030556,255,2863
Nanny's Cross Roads,city,Tipperary,Ireland,52.6522222,-8.185,994,3452
Nanny?s Cross Roads,city,Tipperary,Ireland,52.6522222,-8.185,994,3452
Neddans House,city,Tipperary,Ireland,52.3022222,-7.8572222,177,2887
Nenagh,city,Tipperary,Ireland,52.8619444,-8.1966667,236,2842
Nenagh Bridge,city,Tipperary,Ireland,52.8816667,-8.1958333,236,2839
New Birmingham,city,Tipperary,Ireland,52.6158333,-7.6402778,518,2857
New Bridge,city,Tipperary,Ireland,53.1302778,-7.975,203,2709
New Grove,city,Tipperary,Ireland,52.9061111,-7.8713889,501,2808
Newcastle,city,Tipperary,Ireland,52.2727778,-7.8111111,226,3295
Newchapel,city,Tipperary,Ireland,52.9847222,-8.2247222,259,2584
Newinn,city,Tipperary,Ireland,52.44,-7.8825,311,2867
Newport,city,Tipperary,Ireland,52.7111111,-8.4097222,213,3173
Newtown,city,Tipperary,Ireland,53.0944444,-8.15,173,2692
Newtown,city,Tipperary,Ireland,52.9569444,-8.0125,459,2770
Newtown,city,Tipperary,Ireland,52.8919444,-7.7311111,492,2820
Newtown,city,Tipperary,Ireland,52.3991667,-7.3966667,219,3149
Newtown Lower,city,Tipperary,Ireland,52.3916667,-7.4158333,216,3149
Ninemilehouse,city,Tipperary,Ireland,52.4647222,-7.4602778,505,2942
Nore Bridge,city,Tipperary,Ireland,52.9191667,-7.7472222,465,2792
Orkneys Cross Roads,city,Tipperary,Ireland,52.8597222,-7.8497222,485,2836
Penane Bridge,city,Tipperary,Ireland,52.7741667,-7.815,383,2846
Pike,city,Tipperary,Ireland,53.1041667,-8.0494444,232,2808
Pope's Bridge,city,Tipperary,Ireland,52.545,-8.2111111,249,4115
Pope?s Bridge,city,Tipperary,Ireland,52.545,-8.2111111,249,4115
Portland,city,Tipperary,Ireland,53.0905556,-8.1827778,180,2578
Portroe,city,Tipperary,Ireland,52.8825,-8.3502778,387,1958
Poulacapple,city,Tipperary,Ireland,52.5016667,-7.4408333,423,3148
Poulakerry,city,Tipperary,Ireland,52.8286111,-8.0230556,898,2837
Poulnamucky,city,Tipperary,Ireland,52.4011111,-7.8194444,515,2897
Puckaun,city,Tipperary,Ireland,52.9288889,-8.2375,246,2707
Quinlisk's Cross,city,Tipperary,Ireland,52.8733333,-7.8069444,475,2841
Quinlisk?s Cross,city,Tipperary,Ireland,52.8733333,-7.8069444,475,2841
Racecourse Cross,city,Tipperary,Ireland,52.4769444,-7.8911111,383,2864
Rapia Cross Roads,city,Tipperary,Ireland,52.8869444,-8.1591667,249,2839
Rathbeg Bridge,city,Tipperary,Ireland,52.685,-7.5916667,465,2943
Rathcabban,city,Tipperary,Ireland,53.1161111,-8.0269444,216,2803
Rathclarish,city,Tipperary,Ireland,52.4127778,-7.4333333,479,3061
Rathclogh,city,Tipperary,Ireland,52.5397222,-7.8133333,498,2861
Rathkennan Bridge,city,Tipperary,Ireland,52.6286111,-7.9241667,249,2853
Rathmore,city,Tipperary,Ireland,52.3791667,-7.8586111,324,2871
Rear Cross,city,Tipperary,Ireland,52.6863889,-8.2358333,757,3652
Redwood,city,Tipperary,Ireland,53.1225,-8.1080556,236,2784
Renaghmore,city,Tipperary,Ireland,52.65,-7.5366667,515,3041
Riverstown,city,Tipperary,Ireland,53.0805556,-7.9258333,226,2742
Riverview,city,Tipperary,Ireland,52.9069444,-8.245,206,2801
Rochestown,city,Tipperary,Ireland,52.3333333,-7.8886111,196,2875
Rodus Bridge,city,Tipperary,Ireland,52.4827778,-8.3397222,324,4196
Ros Cre,city,Tipperary,Ireland,52.9511111,-7.8016667,413,2792
Ros Cré,city,Tipperary,Ireland,52.9511111,-7.8016667,413,2792
Roscrea,city,Tipperary,Ireland,52.9511111,-7.8016667,413,2792
Rosmult,city,Tipperary,Ireland,52.6819444,-7.9558333,265,2850
Rossaguile Bridge,city,Tipperary,Ireland,52.7333333,-8.3494444,531,3203
Rossestown,city,Tipperary,Ireland,52.7097222,-7.7886111,351,2847
Rossestown Bridge,city,Tipperary,Ireland,52.7138889,-7.8013889,351,2847
Rossmore Bridge,city,Tipperary,Ireland,52.6119444,-8.083333,958,2857
Saint David's,city,Tipperary,Ireland,52.9327778,-8.2819444,173,2073
Saint David?s,city,Tipperary,Ireland,52.9327778,-8.2819444,173,2073
Saint Kieran's,city,Tipperary,Ireland,53.1108333,-8.0644444,239,2808
Saint Kieran?s,city,Tipperary,Ireland,53.1108333,-8.0644444,239,2808
Saucestown Bridge,city,Tipperary,Ireland,52.4788889,-7.6763889,318,2864
Scarrough Bridge,city,Tipperary,Ireland,52.5872222,-8.0886111,505,2857
Scogh,city,Tipperary,Ireland,52.3988889,-7.3847222,291,3149
Sedboro,city,Tipperary,Ireland,52.9136111,-8.3061111,167,2155
Shallee Cross Roads,city,Tipperary,Ireland,52.7941667,-8.2902778,629,2843
Sheskin,city,Tipperary,Ireland,52.6822222,-7.8522222,305,2850
Shronell,city,Tipperary,Ireland,52.4722222,-8.2347222,439,3094
Silvermines,city,Tipperary,Ireland,52.7902778,-8.2341667,616,2846
Stagdale Bridge,city,Tipperary,Ireland,52.4105556,-8.2294444,374,4028
Strogue Cross,city,Tipperary,Ireland,52.795,-7.7730556,452,2841
Tannersrath,city,Tipperary,Ireland,52.3780556,-7.6880556,134,3097
Tar Bridge,city,Tipperary,Ireland,52.2777778,-7.8341667,252,3080
Teampall Tuaithe,city,Tipperary,Ireland,52.7872222,-7.7197222,472,2847
Templederry,city,Tipperary,Ireland,52.7752778,-8.0616667,574,2846
Templemore,city,Tipperary,Ireland,52.7947222,-7.8338889,383,2843
Templetouhy,city,Tipperary,Ireland,52.7872222,-7.7197222,472,2847
Templetuohy,city,Tipperary,Ireland,52.7872222,-7.7197222,472,2847
Terryglass,city,Tipperary,Ireland,53.0502778,-8.1988889,183,2486
The Four Roads,city,Tipperary,Ireland,52.5902778,-7.665,498,2857
The Fourteen Roads,city,Tipperary,Ireland,52.8858333,-7.8777778,498,2770
The Meeting,city,Tipperary,Ireland,52.8619444,-8.1966667,236,2842
The Pike,city,Tipperary,Ireland,53.030556,-8.077778,249,2829
The Rag,city,Tipperary,Ireland,52.7166667,-7.9166667,298,2847
Thomastown,city,Tipperary,Ireland,52.4941667,-8.0244444,255,2864
Thomastown Castle,city,Tipperary,Ireland,52.4941667,-8.0244444,255,2864
Thurles,city,Tipperary,Ireland,52.6819444,-7.8022222,328,2850
Tipperary,city,Tipperary,Ireland,52.4733333,-8.1558333,544,2864
Tiobraid Árann,city,Tipperary,Ireland,52.4733333,-8.1558333,544,2864
Tipperary,city,Tipperary,Ireland,52.4733333,-8.1558333,544,2864
Toem,city,Tipperary,Ireland,52.5766667,-8.1961111,282,3244
Toomyvara,city,Tipperary,Ireland,52.8497222,-8.0322222,515,2803
Tooreenbrien,city,Tipperary,Ireland,52.6925,-8.2736111,987,4017
Tooreenbrien Bridge,city,Tipperary,Ireland,52.6925,-8.2736111,987,4017
Tranagh,city,Tipperary,Ireland,52.6947222,-7.6025,459,2943
Tuaim Ui Mheara,city,Tipperary,Ireland,52.8497222,-8.0322222,515,2803
Tuaim Uí Mheára,city,Tipperary,Ireland,52.8497222,-8.0322222,515,2803
Tullowmacjames,city,Tipperary,Ireland,52.7958333,-7.7113889,485,2834
Turnpike,city,Tipperary,Ireland,52.6697222,-7.6836111,446,2859
Twoford Bridges,city,Tipperary,Ireland,52.6144444,-7.8930556,275,2857
Twomileborris,city,Tipperary,Ireland,52.6716667,-7.72,413,2850
Twomilebridge,city,Tipperary,Ireland,52.3622222,-7.6441667,288,3832
Upperchurch,city,Tipperary,Ireland,52.7033333,-8.0175,954,2850
Victoria Bridge,city,Tipperary,Ireland,52.5863889,-8.0147222,291,2857
Whiteland Cross Roads,city,Tipperary,Ireland,52.4172222,-7.8588889,370,2867
Youghal,city,Tipperary,Ireland,52.8886111,-8.3075,200,2155
Abbeyside,city,Waterford,Ireland,52.0938889,-7.6113889,0,3771
Adamstown,city,Waterford,Ireland,52.2280556,-7.2341667,160,4393
Aglish,city,Waterford,Ireland,52.0688889,-7.8275,246,4711
Aird Mhor,city,Waterford,Ireland,51.9491667,-7.7252778,3,1633
Aird Mhór,city,Waterford,Ireland,51.9491667,-7.7252778,3,1633
An Baile Dubh,city,Waterford,Ireland,52.1466667,-8.0536111,78,4823
An Baile Nua,city,Waterford,Ireland,52.0888889,-7.8530556,255,4705
An Pasaiste,city,Waterford,Ireland,52.2363889,-6.9680556,0,3376
An Pasáiste,city,Waterford,Ireland,52.2363889,-6.9680556,0,3376
An tSraidbhaile,city,Waterford,Ireland,52.13,-7.46,9,3721
An tSráidbhaile,city,Waterford,Ireland,52.13,-7.46,9,3721
Annestown,city,Waterford,Ireland,52.1380556,-7.3044444,3,2723
Ardmore,city,Waterford,Ireland,51.9491667,-7.7252778,3,1633
Aughshemus Bridge,city,Waterford,Ireland,52.1744444,-7.3930556,134,4480
Balcynamoyntragh Cross Roads,city,Waterford,Ireland,52.17,-7.0397222,134,3780
Ballinacourty,city,Waterford,Ireland,52.085,-7.5669444,0,3121
Ballinaleucra,city,Waterford,Ireland,52.2027778,-8.1080556,557,4498
Ballinamult,city,Waterford,Ireland,52.2111111,-7.7366667,456,4423
Ballintaylor,city,Waterford,Ireland,52.0791667,-7.7391667,321,4711
Ballintaylor Lower,city,Waterford,Ireland,52.0791667,-7.7391667,321,4711
Ballyadam Cross Roads,city,Waterford,Ireland,52.1566667,-7.2352778,121,2825
Ballycashin,city,Waterford,Ireland,52.2238889,-7.1658333,190,4439
Ballycullane,city,Waterford,Ireland,52.065,-7.6986111,449,4607
Ballycurrane,city,Waterford,Ireland,52.0133333,-7.78,439,4706
Ballycurrane Cross Roads,city,Waterford,Ireland,52.080556,-7.7741667,321,4711
Ballycurreen South,city,Waterford,Ireland,52.0138889,-7.595,9,2477
Ballydonagh Cross Roads,city,Waterford,Ireland,52.2927778,-7.7738889,269,3749
Ballyduff,city,Waterford,Ireland,52.1466667,-8.0536111,78,4823
Ballyduff,city,Waterford,Ireland,52.2297222,-7.2608333,164,4520
Ballydurn,city,Waterford,Ireland,52.2483333,-7.3975,498,4691
Ballydurn Cross Roads,city,Waterford,Ireland,52.2483333,-7.3975,498,4691
Ballyhest Cross Roads,city,Waterford,Ireland,52.2891667,-7.4608333,269,4687
Ballykilmurry Bridge,city,Waterford,Ireland,52.1966667,-7.5494444,547,4697
Ballylaneen,city,Waterford,Ireland,52.1747222,-7.4038889,88,4480
Ballyleen,city,Waterford,Ireland,52.1791667,-7.3125,285,4275
Ballymacarbery,city,Waterford,Ireland,52.2644444,-7.7447222,459,4450
Ballymacarbry,city,Waterford,Ireland,52.2644444,-7.7447222,459,4450
Ballymacart Bridge,city,Waterford,Ireland,51.9913889,-7.635,173,2338
Ballymacaw,city,Waterford,Ireland,52.1419444,-7.0463889,3,2468
Ballymakee Cross Roads,city,Waterford,Ireland,52.2827778,-7.7705556,223,3877
Ballymorris,city,Waterford,Ireland,52.1772222,-7.2308333,193,4345
Ballynaclash,city,Waterford,Ireland,52.0177778,-7.8525,134,4751
Ballynaclogh,city,Waterford,Ireland,52.1847222,-7.1908333,249,4171
Ballynaclogh Cross Roads,city,Waterford,Ireland,52.1961111,-7.1875,252,4171
Ballynacourty,city,Waterford,Ireland,52.085,-7.5669444,0,3121
Ballynagaul,city,Waterford,Ireland,52.0497222,-7.5672222,19,1903
Ballynamult,city,Waterford,Ireland,52.2111111,-7.7366667,456,4423
Ballynaneashagh,city,Waterford,Ireland,52.2425,-7.1705556,164,4396
Ballynatray Commons,city,Waterford,Ireland,52.0272222,-7.9438889,498,4903
Ballyphilip,city,Waterford,Ireland,52.0544444,-7.875,52,4711
Ballyvoyle Cross Roads,city,Waterford,Ireland,52.1169444,-7.5047222,190,2609
Barrack Village,city,Waterford,Ireland,52.3175,-7.7466667,485,4259
Bawnfune,city,Waterford,Ireland,52.2980556,-7.7772222,433,3749
Boheravaghera Cross Roads,city,Waterford,Ireland,52.1361111,-7.8247222,134,4701
Boheraval Cross Roads,city,Waterford,Ireland,52.16,-7.4752778,249,3721
Bohernamuck Cross Roads,city,Waterford,Ireland,52.1472222,-7.3427778,55,2850
Brenan Cross Roads,city,Waterford,Ireland,52.1552778,-7.4202778,246,3347
Browns Cross Roads,city,Waterford,Ireland,52.0275,-7.9230556,433,4903
Buck's Cross Roads,city,Waterford,Ireland,52.1983333,-7.3288889,334,4275
Buck?s Cross Roads,city,Waterford,Ireland,52.1983333,-7.3288889,334,4275
Bun Machan,city,Waterford,Ireland,52.1402778,-7.3744444,0,2850
Bunmahon,city,Waterford,Ireland,52.1402778,-7.3744444,0,2850
Calaiste,city,Waterford,Ireland,52.0519444,-7.5958333,239,3217
Callaghane,city,Waterford,Ireland,52.2147222,-7.0311111,193,4150
Callaghane Bridge,city,Waterford,Ireland,52.2147222,-7.0311111,193,4150
Cappoquin,city,Waterford,Ireland,52.1472222,-7.8552778,190,4701
Carrickahilla Cross Roads,city,Waterford,Ireland,52.1441667,-7.4736111,170,3721
Carrickphilip,city,Waterford,Ireland,52.2008333,-7.3,285,4275
Carrigard Cross Roads,city,Waterford,Ireland,52.0958333,-7.7175,203,4705
Carrigcastle,city,Waterford,Ireland,52.1661111,-7.4008333,72,3023
Carroll's Cross Roads,city,Waterford,Ireland,52.2266667,-7.3427778,505,4691
Carroll?s Cross Roads,city,Waterford,Ireland,52.2266667,-7.3427778,505,4691
Carrowgarriff,city,Waterford,Ireland,52.1408333,-7.7141667,324,4701
Castlerichard,city,Waterford,Ireland,52.1311111,-7.9827778,187,4696
Ceapach Choinn,city,Waterford,Ireland,52.1472222,-7.8552778,190,4701
Cheekpoint,city,Waterford,Ireland,52.2708333,-6.9983333,3,3828
Clais Mhor,city,Waterford,Ireland,52.030556,-7.8194444,262,4726
Clais Mhór,city,Waterford,Ireland,52.030556,-7.8194444,262,4726
Clashmore,city,Waterford,Ireland,52.030556,-7.8194444,262,4726
Clashnadarriv,city,Waterford,Ireland,52.1083333,-7.8094444,141,4705
Cleary's Cross Roads,city,Waterford,Ireland,51.9741667,-7.7811111,183,3789
Cleary?s Cross Roads,city,Waterford,Ireland,51.9741667,-7.7811111,183,3789
Clodiagh Bridge,city,Waterford,Ireland,52.2863889,-7.2988889,118,4459
Clonea,city,Waterford,Ireland,52.2783333,-7.4377778,278,4687
Clooncogaile,city,Waterford,Ireland,52.1833333,-7.7166667,508,4593
Coill Mhic Thomaisin,city,Waterford,Ireland,52.2097222,-7.4258333,173,4691
Coill Mhic Thomáisín,city,Waterford,Ireland,52.2097222,-7.4258333,173,4691
Colligan Bridge,city,Waterford,Ireland,52.1330556,-7.6777778,291,4692
Corbally,city,Waterford,Ireland,52.1486111,-7.0652778,13,2468
Corrandromaun Cross Roads,city,Waterford,Ireland,52.0488889,-7.935,462,4758
Cross,city,Waterford,Ireland,52.0255556,-7.8036111,337,4726
Curragh,city,Waterford,Ireland,51.9622222,-7.7175,0,3441
Curraheen,city,Waterford,Ireland,52.2905556,-7.5530556,744,4687
D'Loughtane Cross Roads,city,Waterford,Ireland,51.9916667,-7.8530556,114,4292
Dalligan Bridge,city,Waterford,Ireland,52.1705556,-7.5880556,1095,4697
Deerpark Bridge,city,Waterford,Ireland,52.2716667,-7.7294444,314,4450
Downey's Cross Roads,city,Waterford,Ireland,52.1555556,-7.5341667,229,4120
Downey?s Cross Roads,city,Waterford,Ireland,52.1555556,-7.5341667,229,4120
Dreludatogher,city,Waterford,Ireland,52.0875,-7.7533333,262,4705
Drumlohan Cross Roads,city,Waterford,Ireland,52.1561111,-7.4655556,259,3721
Drumslig,city,Waterford,Ireland,52.0316667,-7.7219444,518,4570
Dun Garbhan,city,Waterford,Ireland,52.0880556,-7.6252778,3,4240
Dun Mor,city,Waterford,Ireland,52.1513889,-6.9861111,0,1436
Dungarvan,city,Waterford,Ireland,52.0880556,-7.6252778,3,4240
Dunhill,city,Waterford,Ireland,52.1697222,-7.2569444,167,4293
Dunmore,city,Waterford,Ireland,52.1513889,-6.9861111,0,1436
Dunmore East,city,Waterford,Ireland,52.1513889,-6.9861111,0,1436
Durrow,city,Waterford,Ireland,52.1444444,-7.5177778,246,4120
Durrow Cross Roads,city,Waterford,Ireland,52.1444444,-7.5177778,246,4120
Dún Garbhán,city,Waterford,Ireland,52.0880556,-7.6252778,3,4240
Dún Mór,city,Waterford,Ireland,52.1513889,-6.9861111,0,1436
D?Loughtane Cross Roads,city,Waterford,Ireland,51.9916667,-7.8530556,114,4292
Faha,city,Waterford,Ireland,52.0411111,-7.6358333,541,3750
Fahafeelagh,city,Waterford,Ireland,52.1833333,-7.4511111,249,4606
Fairybush Cross Roads,city,Waterford,Ireland,52.1755556,-7.061111,134,4125
Feagarrid,city,Waterford,Ireland,52.1813889,-7.9811111,685,4427
Feddans Cross Roads,city,Waterford,Ireland,52.2961111,-7.4719444,321,4391
Fennor,city,Waterford,Ireland,52.1575,-7.2263889,164,2825
Fews,city,Waterford,Ireland,52.2222222,-7.4555556,328,4691
Fiddow Bridge,city,Waterford,Ireland,52.325,-7.3216667,45,4022
Five Cross Roads,city,Waterford,Ireland,52.0708333,-7.9272222,357,4758
Four Mile Water Bridge,city,Waterford,Ireland,52.2736111,-7.7588889,275,3877
Fox's Castle Bridge,city,Waterford,Ireland,52.1552778,-7.5038889,249,4120
Fox?s Castle Bridge,city,Waterford,Ireland,52.1552778,-7.5038889,249,4120
Frankeen's Cross Roads,city,Waterford,Ireland,52.1891667,-7.2586111,242,4293
Frankeen?s Cross Roads,city,Waterford,Ireland,52.1891667,-7.2586111,242,4293
Furraleigh,city,Waterford,Ireland,52.2058333,-7.4986111,249,4675
Garrarus Cross Roads,city,Waterford,Ireland,52.1411111,-7.1869444,3,2508
Garrycloyne,city,Waterford,Ireland,52.1286111,-8.072222,275,4823
Garrynageragh,city,Waterford,Ireland,52.1041667,-7.5713889,82,3121
Gates,city,Waterford,Ireland,52.075,-7.6233333,0,3217
Glenard,city,Waterford,Ireland,51.9916667,-7.6163889,36,1616
Glendine,city,Waterford,Ireland,51.9947222,-7.8975,111,4785
Glendine Bridge,city,Waterford,Ireland,51.9947222,-7.8975,111,4785
Glennanore,city,Waterford,Ireland,52.2822222,-7.6183333,1118,4687
Glennaphuca Cross Roads,city,Waterford,Ireland,52.2688889,-7.3977778,413,4687
Glenpatrick,city,Waterford,Ireland,52.3213889,-7.5880556,866,4508
Gorteen,city,Waterford,Ireland,52.0413889,-7.6566667,452,3750
Gowlaun,city,Waterford,Ireland,52.097222,-7.6661111,65,4240
Graignagower,city,Waterford,Ireland,52.2625,-7.7252778,498,4450
Graigue,city,Waterford,Ireland,52.05,-7.8,314,4711
Graigue Beg,city,Waterford,Ireland,52.1580556,-7.7722222,295,4701
Graigue More,city,Waterford,Ireland,52.1516667,-7.7758333,259,4701
Grallagh Bridge,city,Waterford,Ireland,52.080556,-7.7555556,324,4711
Guilcagh Cross Roads,city,Waterford,Ireland,52.2544444,-7.3347222,524,4655
Hacketstown,city,Waterford,Ireland,52.2438889,-7.3311111,488,4655
Harney's Cross Roads,city,Waterford,Ireland,52.3344444,-7.6180556,1010,3889
Harney?s Cross Roads,city,Waterford,Ireland,52.3344444,-7.6180556,1010,3889
Island,city,Waterford,Ireland,52.1133333,-7.4869444,0,1917
Islandtarsney,city,Waterford,Ireland,52.155,-7.2066667,177,2508
