"12 ,Damage to property and to the environment","Crumlin, D.M.R. Southern Division",396,320,347,287,271,263,115
"12 ,Damage to property and to the environment","Crusheen, Clare Division",4,4,3,3,7,1,1
"12 ,Damage to property and to the environment","Daingean, Laois/Offaly Division",13,11,5,9,9,2,1
"12 ,Damage to property and to the environment","Delvin, Westmeath Division",18,20,20,9,6,7,4
"12 ,Damage to property and to the environment","Dingle, Kerry Division",19,17,5,6,12,16,4
"12 ,Damage to property and to the environment","Dolla, Tipperary Division",2,3,2,3,2,1,1
"12 ,Damage to property and to the environment","Donegal Town, Donegal Division",20,24,20,14,18,15,8
"12 ,Damage to property and to the environment","Doneraile, Cork North Division",7,6,9,12,12,8,3
"12 ,Damage to property and to the environment","Donnybrook, D.M.R. South Central Division",206,192,160,171,137,124,69
"12 ,Damage to property and to the environment","Douglas, Cork City Division",140,112,112,57,90,75,48
"12 ,Damage to property and to the environment","Dowra, Cavan/Monaghan Division",0,2,1,3,1,1,0
"12 ,Damage to property and to the environment","Drimoleague, Cork West Division",3,2,2,3,10,7,2
"12 ,Damage to property and to the environment","Drinagh, Cork West Division",1,4,2,2,0,0,1
"12 ,Damage to property and to the environment","Drogheda, Louth Division",439,423,409,388,351,404,166
"12 ,Damage to property and to the environment","Drumad, Louth Division",22,25,28,25,38,23,13
"12 ,Damage to property and to the environment","Drumcollogher, Limerick Division",15,9,11,3,7,10,1
"12 ,Damage to property and to the environment","Drumlish, Roscommon/Longford Division",9,8,9,15,9,5,2
"12 ,Damage to property and to the environment","Drumshambo, Sligo/Leitrim Division",9,22,18,10,19,14,4
"12 ,Damage to property and to the environment","Dublin Airport, D.M.R. Northern Division",24,9,23,15,18,13,10
"12 ,Damage to property and to the environment","Duleek, Meath Division",75,54,39,37,35,31,13
"12 ,Damage to property and to the environment","Dun Fionnachaid, Donegal Division",13,6,4,1,10,6,6
"12 ,Damage to property and to the environment","Dun Laoghaire, D.M.R. Eastern Division",552,404,335,228,358,232,98
"12 ,Damage to property and to the environment","Dunboyne, Meath Division",75,67,87,44,48,38,19
"12 ,Damage to property and to the environment","Duncannon, Wexford Division",11,21,13,18,7,8,4
"12 ,Damage to property and to the environment","Dundalk, Louth Division",578,547,547,508,402,409,165
"12 ,Damage to property and to the environment","Dundrum, D.M.R. Eastern Division",422,405,369,371,355,368,195
"12 ,Damage to property and to the environment","Dungarvan, Waterford Division",163,100,101,120,68,84,38
"12 ,Damage to property and to the environment","Dunlavin, Wicklow Division",13,9,16,5,4,4,1
"12 ,Damage to property and to the environment","Dunleer, Louth Division",45,30,34,25,33,34,3
"12 ,Damage to property and to the environment","Dunmanway, Cork West Division",28,27,21,31,19,6,6
"12 ,Damage to property and to the environment","Dunmore East, Waterford Division",32,25,13,14,9,17,3
"12 ,Damage to property and to the environment","Dunmore, Galway Division",6,5,5,6,4,8,3
"12 ,Damage to property and to the environment","Dunshaughlin, Meath Division",35,49,35,27,36,13,14
"12 ,Damage to property and to the environment","Durrow, Laois/Offaly Division",9,5,10,4,5,4,1
"12 ,Damage to property and to the environment","Durrus, Cork West Division",3,2,2,1,2,2,1
"12 ,Damage to property and to the environment","Edenderry, Laois/Offaly Division",93,89,52,37,62,48,16
"12 ,Damage to property and to the environment","Edgeworthstown, Roscommon/Longford Division",39,43,28,52,47,46,24
"12 ,Damage to property and to the environment","Elphin, Roscommon/Longford Division",4,2,6,5,2,0,1
"12 ,Damage to property and to the environment","Emly, Tipperary Division",4,6,6,4,5,4,4
"12 ,Damage to property and to the environment","Emyvale, Cavan/Monaghan Division",13,17,8,12,7,10,2
"12 ,Damage to property and to the environment","Enfield, Meath Division",8,19,15,22,11,8,2
"12 ,Damage to property and to the environment","Ennis, Clare Division",276,230,186,178,168,194,80
"12 ,Damage to property and to the environment","Enniscorthy, Wexford Division",185,156,144,185,170,185,83
"12 ,Damage to property and to the environment","Enniscrone, Sligo/Leitrim Division",10,9,16,18,15,12,3
"12 ,Damage to property and to the environment","Enniskerry, Wicklow Division",67,42,25,35,21,25,10
"12 ,Damage to property and to the environment","Ennistymon, Clare Division",69,27,35,43,27,25,11
"12 ,Damage to property and to the environment","Eyrecourt, Galway Division",4,6,7,5,7,2,3
"12 ,Damage to property and to the environment","Farranfore, Kerry Division",5,2,4,4,2,4,2
"12 ,Damage to property and to the environment","Ferbane, Laois/Offaly Division",18,17,5,18,10,5,2
"12 ,Damage to property and to the environment","Fermoy, Cork North Division",47,51,59,45,50,30,21
"12 ,Damage to property and to the environment","Ferns, Wexford Division",23,23,21,26,14,17,13
"12 ,Damage to property and to the environment","Ferrybank, Waterford Division",70,32,31,51,31,37,16
"12 ,Damage to property and to the environment","Fethard, Tipperary Division",35,30,15,23,25,17,0
"12 ,Damage to property and to the environment","Finglas, D.M.R. Western Division",706,653,522,432,450,363,190
"12 ,Damage to property and to the environment","Fitzgibbon Street, D.M.R. North Central Division",393,493,352,338,288,291,103
"12 ,Damage to property and to the environment","Foxford, Mayo Division",19,7,15,18,5,5,0
"12 ,Damage to property and to the environment","Foynes, Limerick Division",10,18,14,11,5,8,7
"12 ,Damage to property and to the environment","Frenchpark, Roscommon/Longford Division",7,15,2,2,5,19,1
"12 ,Damage to property and to the environment","Freshford, Kilkenny/Carlow Division",3,2,5,6,2,4,0
"12 ,Damage to property and to the environment","Gaillimh, Galway Division",576,471,504,339,349,293,157
"12 ,Damage to property and to the environment","Garristown, D.M.R. Northern Division",13,18,8,10,9,5,0
"12 ,Damage to property and to the environment","Glanmire, Cork City Division",76,49,30,37,50,51,20
"12 ,Damage to property and to the environment","Glantaine, Cork North Division",12,3,5,1,6,6,1
"12 ,Damage to property and to the environment","Glasson, Westmeath Division",4,5,1,10,5,7,1
"12 ,Damage to property and to the environment","Gleann na Muaidhe, Mayo Division",5,20,6,17,5,5,0
"12 ,Damage to property and to the environment","Glenamaddy, Galway Division",1,2,3,3,3,2,3
"12 ,Damage to property and to the environment","Glenbeigh, Kerry Division",3,1,0,1,1,5,0
"12 ,Damage to property and to the environment","Glengarriff, Cork West Division",3,3,0,3,6,3,1
"12 ,Damage to property and to the environment","Glenmore, Kilkenny/Carlow Division",7,4,14,4,4,15,1
"12 ,Damage to property and to the environment","Glin, Limerick Division",13,6,3,12,6,9,3
"12 ,Damage to property and to the environment","Glynn, Wexford Division",7,7,13,5,4,8,1
"12 ,Damage to property and to the environment","Gob an Choire, Mayo Division",2,3,9,5,4,2,0
"12 ,Damage to property and to the environment","Golden, Tipperary Division",7,6,1,1,3,1,1
"12 ,Damage to property and to the environment","Goresbridge, Kilkenny/Carlow Division",20,18,14,16,17,10,2
"12 ,Damage to property and to the environment","Gorey, Wexford Division",74,74,94,68,86,91,36
"12 ,Damage to property and to the environment","Gort, Galway Division",27,16,11,14,20,20,0
"12 ,Damage to property and to the environment","Graiguenamanagh, Kilkenny/Carlow Division",27,16,18,11,9,8,3
"12 ,Damage to property and to the environment","Granard, Roscommon/Longford Division",30,19,26,27,33,32,5
"12 ,Damage to property and to the environment","Grange, Sligo/Leitrim Division",21,15,15,19,14,23,8
"12 ,Damage to property and to the environment","Greystones, Wicklow Division",207,139,89,106,104,98,26
"12 ,Damage to property and to the environment","Gurranabraher, Cork City Division",474,408,326,271,296,231,166
"12 ,Damage to property and to the environment","Gurteen, Sligo/Leitrim Division",13,5,16,3,4,3,7
"12 ,Damage to property and to the environment","Hackballscross, Louth Division",6,10,9,7,16,9,5
"12 ,Damage to property and to the environment","Hacketstown, Kilkenny/Carlow Division",7,8,4,3,2,3,2
"12 ,Damage to property and to the environment","Headford, Galway Division",3,8,13,7,13,11,2
"12 ,Damage to property and to the environment","Henry Street, Limerick Division",608,610,618,480,414,425,140
"12 ,Damage to property and to the environment","Holycross, Tipperary Division",8,11,6,6,2,8,2
"12 ,Damage to property and to the environment","Hospital Co Limerick, Limerick Division",16,15,9,8,4,4,3
"12 ,Damage to property and to the environment","Howth, D.M.R. Northern Division",150,114,134,152,98,97,29
"12 ,Damage to property and to the environment","Indreabhain, Galway Division",10,6,6,8,7,3,3
"12 ,Damage to property and to the environment","Innishannon, Cork West Division",6,10,6,4,4,4,0
"12 ,Damage to property and to the environment","Irishtown, D.M.R. South Central Division",186,191,167,184,140,108,66
"12 ,Damage to property and to the environment","Kanturk, Cork North Division",30,36,26,19,12,18,9
"12 ,Damage to property and to the environment","Keadue, Roscommon/Longford Division",2,2,0,4,1,7,1
"12 ,Damage to property and to the environment","Kealkil, Cork West Division",3,11,3,4,4,2,1
"12 ,Damage to property and to the environment","Keel, Mayo Division",1,3,6,6,5,0,3
"12 ,Damage to property and to the environment","Kells Ceanannus Mor, Meath Division",114,88,75,65,57,47,18
"12 ,Damage to property and to the environment","Kenagh, Roscommon/Longford Division",14,9,13,9,1,6,0
"12 ,Damage to property and to the environment","Kenmare, Kerry Division",9,28,12,13,10,11,0
"12 ,Damage to property and to the environment","Kerrykeel, Donegal Division",5,15,16,9,8,10,2
"12 ,Damage to property and to the environment","Kevin Street, D.M.R. South Central Division",588,563,477,364,306,358,180
"12 ,Damage to property and to the environment","Kilbeggan, Westmeath Division",24,19,11,14,10,9,5
"12 ,Damage to property and to the environment","Kilbrittain, Cork West Division",2,2,1,4,9,7,2
"12 ,Damage to property and to the environment","Kilcock, Kildare Division",70,81,70,45,33,20,11
"12 ,Damage to property and to the environment","Kilconnell, Galway Division",3,3,3,4,1,0,1
"12 ,Damage to property and to the environment","Kilcormac, Laois/Offaly Division",11,11,19,11,7,10,3
"12 ,Damage to property and to the environment","Kilcullen, Kildare Division",41,45,45,37,40,30,5
"12 ,Damage to property and to the environment","Kildare, Kildare Division",110,104,94,66,70,63,21
"12 ,Damage to property and to the environment","Kildorrery, Cork North Division",7,4,8,4,6,6,2
"12 ,Damage to property and to the environment","Kildysart, Clare Division",3,7,2,2,4,0,2
"12 ,Damage to property and to the environment","Kilkee, Clare Division",47,25,28,28,17,19,21
"12 ,Damage to property and to the environment","Kilkelly, Mayo Division",7,10,7,3,3,3,5
"12 ,Damage to property and to the environment","Kilkenny, Kilkenny/Carlow Division",336,269,195,214,223,180,90
"12 ,Damage to property and to the environment","Kill, Co Waterford, Waterford Division",17,12,13,4,8,8,4
"12 ,Damage to property and to the environment","Killala, Mayo Division",17,9,7,14,12,4,4
"12 ,Damage to property and to the environment","Killaloe, Clare Division",55,52,37,34,16,11,12
"12 ,Damage to property and to the environment","Killarney, Kerry Division",120,100,81,89,64,95,27
"12 ,Damage to property and to the environment","Killeagh, Cork North Division",13,10,8,13,14,15,3
"12 ,Damage to property and to the environment","Killenaule, Tipperary Division",13,17,24,12,12,12,5
"12 ,Damage to property and to the environment","Killeshandra, Cavan/Monaghan Division",7,5,2,2,3,4,2
"12 ,Damage to property and to the environment","Killimor, Galway Division",2,2,5,5,3,6,1
"12 ,Damage to property and to the environment","Killorglin, Kerry Division",20,25,3,22,12,17,4
"12 ,Damage to property and to the environment","Killucan, Westmeath Division",20,14,16,12,6,6,2
"12 ,Damage to property and to the environment","Kilmacow, Kilkenny/Carlow Division",8,4,5,3,2,8,3
"12 ,Damage to property and to the environment","Kilmacrennan, Donegal Division",7,5,7,13,4,8,4
"12 ,Damage to property and to the environment","Kilmacthomas, Waterford Division",22,19,16,8,9,7,11
"12 ,Damage to property and to the environment","Kilmaine, Mayo Division",7,3,2,0,2,6,0
"12 ,Damage to property and to the environment","Kilmainham, D.M.R. South Central Division",537,482,481,360,392,370,132
"12 ,Damage to property and to the environment","Kilmallock, Limerick Division",38,37,30,49,35,28,5
"12 ,Damage to property and to the environment","Kilmeaden, Waterford Division",6,8,9,4,8,2,0
"12 ,Damage to property and to the environment","Kilmoganny, Kilkenny/Carlow Division",4,2,2,7,7,3,0
"12 ,Damage to property and to the environment","Kilmore Quay, Wexford Division",32,21,31,12,18,20,11
"12 ,Damage to property and to the environment","Kilnaleck, Cavan/Monaghan Division",19,9,5,13,8,11,9
"12 ,Damage to property and to the environment","Kilrickle, Galway Division",8,3,9,4,2,5,2
"12 ,Damage to property and to the environment","Kilrush, Clare Division",59,60,68,54,38,49,19
"12 ,Damage to property and to the environment","Kilsheelan, Tipperary Division",6,5,1,3,4,1,0
"12 ,Damage to property and to the environment","Kiltimagh, Mayo Division",21,14,6,9,3,8,2
"12 ,Damage to property and to the environment","Kiltormer, Galway Division",2,2,2,2,1,0,2
"12 ,Damage to property and to the environment","Kilworth, Cork North Division",6,9,5,9,2,4,1
"12 ,Damage to property and to the environment","Kingscourt, Cavan/Monaghan Division",18,17,17,9,15,3,14
"12 ,Damage to property and to the environment","Kinlough, Sligo/Leitrim Division",13,11,12,11,11,9,0
"12 ,Damage to property and to the environment","Kinnegad, Westmeath Division",54,37,21,21,18,13,2
"12 ,Damage to property and to the environment","Kinnitty, Laois/Offaly Division",6,4,11,2,0,4,5
"12 ,Damage to property and to the environment","Kinsale, Cork West Division",64,107,63,56,64,45,20
"12 ,Damage to property and to the environment","Kinvara, Galway Division",3,3,6,3,4,8,0
"12 ,Damage to property and to the environment","Knock, Mayo Division",10,8,8,7,6,10,3
"12 ,Damage to property and to the environment","Knocknagoshel, Kerry Division",2,4,5,5,6,7,6
"12 ,Damage to property and to the environment","Lanesboro, Roscommon/Longford Division",19,18,18,4,13,5,4
"12 ,Damage to property and to the environment","Laytown, Meath Division",193,170,147,133,102,82,34
"12 ,Damage to property and to the environment","Leach Seoirse, Galway Division",24,37,16,15,11,11,5
"12 ,Damage to property and to the environment","Leamybrien, Waterford Division",10,11,14,6,4,11,2
"12 ,Damage to property and to the environment","Leitir Mor, Galway Division",3,2,3,3,2,5,2
"12 ,Damage to property and to the environment","Leixlip, Kildare Division",121,114,88,100,81,89,37
"12 ,Damage to property and to the environment","Letterfrack, Galway Division",4,3,6,6,5,8,5
"12 ,Damage to property and to the environment","Letterkenny, Donegal Division",303,252,283,192,211,232,89
"12 ,Damage to property and to the environment","Lifford, Donegal Division",31,27,18,13,20,26,15
"12 ,Damage to property and to the environment","Liscarroll, Cork North Division",1,5,5,5,3,3,0
"12 ,Damage to property and to the environment","Lisdoonvarna, Clare Division",17,5,6,7,2,4,2
"12 ,Damage to property and to the environment","Lismore, Waterford Division",16,11,10,6,14,9,3
"12 ,Damage to property and to the environment","Lissycasey, Clare Division",8,5,7,6,1,8,9
"12 ,Damage to property and to the environment","Listowel, Kerry Division",44,41,42,36,28,25,11
"12 ,Damage to property and to the environment","Littleton, Tipperary Division",8,18,8,8,17,11,3
"12 ,Damage to property and to the environment","Lixnaw, Kerry Division",13,12,6,3,4,2,0
"12 ,Damage to property and to the environment","Longford, Roscommon/Longford Division",160,144,135,107,96,128,43
"12 ,Damage to property and to the environment","Longwood, Meath Division",24,12,17,12,10,7,6
"12 ,Damage to property and to the environment","Lorrha, Tipperary Division",4,0,4,1,3,1,0
"12 ,Damage to property and to the environment","Loughrea, Galway Division",74,69,63,50,26,44,19
"12 ,Damage to property and to the environment","Louisburgh, Mayo Division",9,8,9,8,4,3,0
"12 ,Damage to property and to the environment","Louth, Louth Division",27,11,9,14,18,24,5
"12 ,Damage to property and to the environment","Lucan, D.M.R. Western Division",283,259,273,209,210,222,87
"12 ,Damage to property and to the environment","Lusk, D.M.R. Northern Division",99,93,99,62,82,93,38
"12 ,Damage to property and to the environment","Macroom, Cork West Division",43,35,23,24,24,14,10
"12 ,Damage to property and to the environment","Maigh Cuilinn, Galway Division",4,3,6,9,9,5,1
"12 ,Damage to property and to the environment","Malahide, D.M.R. Northern Division",231,206,149,131,96,122,32
"12 ,Damage to property and to the environment","Mallow, Cork North Division",112,94,75,81,72,79,40
"12 ,Damage to property and to the environment","Manorhamilton, Sligo/Leitrim Division",16,11,7,8,23,10,5
"12 ,Damage to property and to the environment","Mayfield, Cork City Division",138,192,116,167,147,114,71
"12 ,Damage to property and to the environment","Maynooth, Kildare Division",139,123,108,90,88,58,25
"12 ,Damage to property and to the environment","Mayorstone Park, Limerick Division",496,446,413,303,269,338,136
"12 ,Damage to property and to the environment","Midleton, Cork North Division",87,74,62,63,44,48,26
"12 ,Damage to property and to the environment","Milford, Co Cork, Cork North Division",4,8,4,5,6,4,1
"12 ,Damage to property and to the environment","Milford, Co Donegal, Donegal Division",7,6,7,8,12,6,2
"12 ,Damage to property and to the environment","Millstreet, Co. Cork, Cork West Division",11,15,22,19,11,7,5
"12 ,Damage to property and to the environment","Milltown, Galway Division",2,2,1,1,2,2,1
"12 ,Damage to property and to the environment","Miltown Malbay, Clare Division",18,10,18,23,12,12,6
"12 ,Damage to property and to the environment","Mitchelstown, Cork North Division",48,33,23,36,28,28,2
"12 ,Damage to property and to the environment","Moate, Westmeath Division",25,8,17,22,17,17,2
"12 ,Damage to property and to the environment","Mohill, Sligo/Leitrim Division",29,23,16,17,18,29,9
"12 ,Damage to property and to the environment","Monaghan, Cavan/Monaghan Division",148,143,96,70,90,112,67
"12 ,Damage to property and to the environment","Monasterevin, Kildare Division",65,45,45,35,31,30,11
"12 ,Damage to property and to the environment","Moneygall, Tipperary Division",5,1,0,0,4,3,0
"12 ,Damage to property and to the environment","Monivea, Galway Division",2,1,1,2,2,2,0
"12 ,Damage to property and to the environment","Mooncoin, Kilkenny/Carlow Division",15,25,12,3,5,11,0
"12 ,Damage to property and to the environment","Mountbellew, Galway Division",10,5,0,4,5,5,2
"12 ,Damage to property and to the environment","Mountcharles, Donegal Division",1,5,2,4,7,4,2
"12 ,Damage to property and to the environment","Mountjoy, D.M.R. North Central Division",342,386,363,362,362,270,147
"12 ,Damage to property and to the environment","Mountmellick, Laois/Offaly Division",49,61,102,70,65,82,42
"12 ,Damage to property and to the environment","Mountrath, Laois/Offaly Division",33,28,23,26,24,31,11
"12 ,Damage to property and to the environment","Moville, Donegal Division",37,27,12,16,9,9,8
"12 ,Damage to property and to the environment","Moylough, Galway Division",4,2,2,0,1,0,1
"12 ,Damage to property and to the environment","Moyne, Tipperary Division",2,2,1,1,3,1,1
"12 ,Damage to property and to the environment","Muff, Donegal Division",13,10,12,12,7,13,2
"12 ,Damage to property and to the environment","Muine Bheag, Kilkenny/Carlow Division",67,88,49,33,18,28,11
"12 ,Damage to property and to the environment","Mullagh, Cavan/Monaghan Division",12,12,6,7,6,2,2
"12 ,Damage to property and to the environment","Mullinahone, Tipperary Division",3,9,2,9,3,5,1
"12 ,Damage to property and to the environment","Mullinavat, Kilkenny/Carlow Division",10,12,4,3,6,2,3
"12 ,Damage to property and to the environment","Mullingar, Westmeath Division",335,287,289,235,249,222,89
"12 ,Damage to property and to the environment","Multyfarnham, Westmeath Division",6,10,4,4,10,7,3
"12 ,Damage to property and to the environment","Murroe, Limerick Division",18,20,7,8,6,11,3
"12 ,Damage to property and to the environment","Myshall, Kilkenny/Carlow Division",10,5,2,1,2,3,0
"12 ,Damage to property and to the environment","Na Cealla Beaga, Donegal Division",14,8,8,14,7,11,1
"12 ,Damage to property and to the environment","Na Gleannta, Donegal Division",7,6,9,12,9,1,0
"12 ,Damage to property and to the environment","Naas, Kildare Division",259,218,184,193,184,138,64
"12 ,Damage to property and to the environment","Navan, Meath Division",202,162,168,185,223,216,100
"12 ,Damage to property and to the environment","Nenagh, Tipperary Division",55,59,39,50,43,71,14
"12 ,Damage to property and to the environment","New Ross, Wexford Division",119,134,117,86,66,79,39
"12 ,Damage to property and to the environment","Newbridge, Kildare Division",218,210,157,119,115,122,47
"12 ,Damage to property and to the environment","Newcastle West, Limerick Division",95,91,72,63,50,61,20
"12 ,Damage to property and to the environment","Newmarket on Fergus, Clare Division",18,13,12,13,11,9,2
"12 ,Damage to property and to the environment","Newmarket, Cork North Division",23,14,10,6,8,3,2
"12 ,Damage to property and to the environment","Newport, Co Mayo, Mayo Division",14,13,15,7,7,1,5
"12 ,Damage to property and to the environment","Newport, Co Tipperary, Tipperary Division",22,13,11,8,11,13,5
"12 ,Damage to property and to the environment","Newtowncunningham, Donegal Division",22,30,20,13,16,20,6
"12 ,Damage to property and to the environment","Newtownmountkennedy, Wicklow Division",29,35,47,25,36,29,11
"12 ,Damage to property and to the environment","Nobber, Meath Division",31,19,12,8,6,14,4
"12 ,Damage to property and to the environment","Oldcastle, Meath Division",32,20,15,11,6,11,2
"12 ,Damage to property and to the environment","Omeath, Louth Division",20,20,10,18,15,15,3
"12 ,Damage to property and to the environment","Oola, Limerick Division",4,0,4,3,5,1,0
"12 ,Damage to property and to the environment","Oughterard, Galway Division",9,12,4,7,6,3,0
"12 ,Damage to property and to the environment","Oulart, Wexford Division",19,17,17,7,8,13,5
"12 ,Damage to property and to the environment","Oylegate, Wexford Division",10,10,6,10,5,7,3
"12 ,Damage to property and to the environment","Pallasgreen, Limerick Division",12,9,12,6,6,12,0
"12 ,Damage to property and to the environment","Pallaskenry, Limerick Division",14,6,11,13,10,5,0
"12 ,Damage to property and to the environment","Partry, Mayo Division",5,7,9,5,3,0,0
"12 ,Damage to property and to the environment","Passage East, Waterford Division",4,11,7,4,0,6,3
"12 ,Damage to property and to the environment","Passage West, Cork City Division",49,40,39,33,25,30,15
"12 ,Damage to property and to the environment","Patrickswell, Limerick Division",43,29,22,27,10,9,5
"12 ,Damage to property and to the environment","Pearse Street, D.M.R. South Central Division",592,585,528,428,458,459,225
"12 ,Damage to property and to the environment","Pettigo, Donegal Division",0,1,3,1,2,4,0
"12 ,Damage to property and to the environment","Piltown, Kilkenny/Carlow Division",15,9,7,6,5,7,1
"12 ,Damage to property and to the environment","Portarlington, Laois/Offaly Division",130,92,69,100,57,69,23
"12 ,Damage to property and to the environment","Portlaoise, Laois/Offaly Division",165,197,181,246,219,235,131
"12 ,Damage to property and to the environment","Portlaw, Waterford Division",22,21,26,9,12,8,3
"12 ,Damage to property and to the environment","Portmagee, Kerry Division",6,3,5,5,2,1,0
"12 ,Damage to property and to the environment","Portroe, Tipperary Division",4,5,5,2,2,6,0
"12 ,Damage to property and to the environment","Portumna, Galway Division",19,21,18,20,11,26,10
"12 ,Damage to property and to the environment","Raheny, D.M.R. Northern Division",177,201,189,148,121,114,37
"12 ,Damage to property and to the environment","Ramelton, Donegal Division",16,7,7,5,3,2,5
"12 ,Damage to property and to the environment","Raphoe, Donegal Division",27,19,19,18,14,30,9
"12 ,Damage to property and to the environment","Rathangan, Kildare Division",33,33,40,20,18,23,5
"12 ,Damage to property and to the environment","Rathcoole, D.M.R. Western Division",91,103,90,79,100,96,40
"12 ,Damage to property and to the environment","Rathcormac, Co Cork, Cork North Division",15,13,10,12,16,5,1
"12 ,Damage to property and to the environment","Rathdowney, Laois/Offaly Division",8,16,13,9,5,7,1
"12 ,Damage to property and to the environment","Rathdrum, Wicklow Division",37,27,28,40,32,38,12
"12 ,Damage to property and to the environment","Rathfarnham, D.M.R. Southern Division",361,328,336,298,321,310,108
"12 ,Damage to property and to the environment","Rathgormack, Co Waterford, Waterford Division",5,11,9,5,5,6,1
"12 ,Damage to property and to the environment","Rathkeale, Limerick Division",65,63,43,37,26,18,8
"12 ,Damage to property and to the environment","Rathmines, D.M.R. Southern Division",272,257,226,208,208,170,93
"12 ,Damage to property and to the environment","Rathmore, Co Kerry, Cork West Division",18,12,12,7,9,6,3
"12 ,Damage to property and to the environment","Rathmullen, Donegal Division",9,2,5,2,4,14,1
"12 ,Damage to property and to the environment","Rathvilly, Kilkenny/Carlow Division",15,15,3,6,3,2,0
"12 ,Damage to property and to the environment","Rhode, Laois/Offaly Division",18,9,5,4,4,4,0
"12 ,Damage to property and to the environment","Riverstown, Sligo/Leitrim Division",4,4,7,4,3,3,1
"12 ,Damage to property and to the environment","Robertstown, Kildare Division",58,45,36,22,22,29,14
"12 ,Damage to property and to the environment","Rochfortbridge, Westmeath Division",15,12,23,17,8,8,9
"12 ,Damage to property and to the environment","Rockcorry, Cavan/Monaghan Division",1,5,2,1,2,1,0
"12 ,Damage to property and to the environment","Ronanstown, D.M.R. Western Division",469,427,453,312,362,347,134
"12 ,Damage to property and to the environment","Roosky, Roscommon/Longford Division",1,6,4,6,4,4,0
"12 ,Damage to property and to the environment","Ros Muc, Galway Division",1,1,2,2,2,1,0
"12 ,Damage to property and to the environment","Roscommon, Roscommon/Longford Division",57,52,36,36,37,26,22
"12 ,Damage to property and to the environment","Roscrea, Tipperary Division",41,20,28,20,16,28,6
"12 ,Damage to property and to the environment","Rosscarbery, Cork West Division",11,7,11,10,3,5,1
"12 ,Damage to property and to the environment","Rosses Point, Sligo/Leitrim Division",1,5,3,5,1,3,1
"12 ,Damage to property and to the environment","Rosslare Harbour, Wexford Division",18,25,31,29,17,21,5
"12 ,Damage to property and to the environment","Rosslare Strand, Wexford Division",25,19,26,9,16,16,6
"12 ,Damage to property and to the environment","Roundwood, Wicklow Division",29,32,27,39,37,34,9
"12 ,Damage to property and to the environment","Roxboro Road, Limerick Division",718,645,534,551,467,515,205
"12 ,Damage to property and to the environment","Santry, D.M.R. Northern Division",398,331,395,327,297,209,83
"12 ,Damage to property and to the environment","Scariff, Clare Division",13,11,8,6,7,11,4
"12 ,Damage to property and to the environment","Schull, Cork West Division",9,11,16,13,13,8,1
"12 ,Damage to property and to the environment","Scotstown, Cavan/Monaghan Division",19,18,9,4,7,7,6
"12 ,Damage to property and to the environment","Shankill, D.M.R. Eastern Division",268,226,221,208,203,197,93
"12 ,Damage to property and to the environment","Shannon, Clare Division",130,92,79,72,65,51,23
"12 ,Damage to property and to the environment","Shercock, Cavan/Monaghan Division",5,18,2,0,1,5,2
"12 ,Damage to property and to the environment","Shevry, Tipperary Division",1,1,0,0,0,0,0
"12 ,Damage to property and to the environment","Shillelagh, Wicklow Division",6,8,9,10,4,1,1
"12 ,Damage to property and to the environment","Shinrone, Laois/Offaly Division",9,13,4,14,5,8,8
"12 ,Damage to property and to the environment","Shrule, Mayo Division",2,3,3,6,6,8,0
"12 ,Damage to property and to the environment","Sixmilebridge, Clare Division",8,23,15,11,6,20,6
"12 ,Damage to property and to the environment","Skerries, D.M.R. Northern Division",95,76,60,75,50,62,40
"12 ,Damage to property and to the environment","Skibbereen, Cork West Division",43,39,40,36,33,32,19
"12 ,Damage to property and to the environment","Skreen, Sligo/Leitrim Division",4,1,2,2,2,2,0
"12 ,Damage to property and to the environment","Slane, Meath Division",16,33,9,12,15,9,8
"12 ,Damage to property and to the environment","Sligo, Sligo/Leitrim Division",387,309,278,277,281,265,82
"12 ,Damage to property and to the environment","Smear, Roscommon/Longford Division",5,4,3,3,4,3,0
"12 ,Damage to property and to the environment","Sneem, Kerry Division",1,1,3,2,2,4,0
"12 ,Damage to property and to the environment","Sraith Salach, Galway Division",3,1,1,3,1,1,1
"12 ,Damage to property and to the environment","Stoneyford, Kilkenny/Carlow Division",1,5,7,7,4,10,0
"12 ,Damage to property and to the environment","Store Street, D.M.R. North Central Division",660,619,504,386,513,582,181
"12 ,Damage to property and to the environment","Stradbally Co Laois, Laois/Offaly Division",15,14,17,12,13,11,10
"12 ,Damage to property and to the environment","Strokestown, Roscommon/Longford Division",8,12,3,9,7,5,3
"12 ,Damage to property and to the environment","Stuake, Cork West Division",4,10,3,6,1,0,1
"12 ,Damage to property and to the environment","Summerhill, Meath Division",12,15,15,7,6,10,1
"12 ,Damage to property and to the environment","Sundrive Road, D.M.R. Southern Division",463,334,301,294,256,227,116
"12 ,Damage to property and to the environment","Swanlinbar, Cavan/Monaghan Division",4,4,7,2,2,1,1
"12 ,Damage to property and to the environment","Swinford, Mayo Division",18,32,16,26,17,15,8
"12 ,Damage to property and to the environment","Swords, D.M.R. Northern Division",331,319,292,274,290,310,99
"12 ,Damage to property and to the environment","Taghmon, Wexford Division",36,30,27,14,33,16,12
"12 ,Damage to property and to the environment","Tallaght, D.M.R. Southern Division",993,743,833,702,909,817,337
"12 ,Damage to property and to the environment","Tallow, Waterford Division",8,14,6,4,0,5,4
